24.584695,63.517000,18.333333,26.666667
24.584695,63.704000,18.333333,26.666667
24.584695,63.856000,18.333333,26.666667
24.584695,64.039000,18.333333,26.666667
24.498384,64.282000,18.333333,26.666667
24.671003,64.585000,18.333333,26.666667
24.584695,64.893000,18.333333,26.666667
24.671003,64.953000,18.333333,26.666667
24.671003,65.105000,18.333333,26.666667
24.671003,65.226000,18.333333,26.666667
24.757317,65.438000,18.333333,26.666667
24.584695,65.438000,18.333333,26.666667
24.757317,65.529000,18.333333,26.666667
24.757317,65.589000,18.333333,26.666667
24.757317,65.771000,18.333333,26.666667
24.757317,65.952000,18.333333,26.666667
24.757317,66.314000,18.333333,26.666667
24.757317,66.555000,18.333333,26.666667
24.671003,66.796000,18.333333,26.666667
24.757317,66.826000,18.333333,26.666667
24.757317,66.826000,18.333333,26.666667
24.671003,67.248000,23.022222,25.244444
24.498384,67.115000,23.022222,25.244444
24.498384,66.216000,23.022222,25.244444
24.153140,64.732000,23.022222,25.244444
24.066829,63.581000,23.022222,25.244444
24.066829,62.762000,23.022222,25.244444
23.894207,61.800000,23.022222,25.244444
23.721585,60.897000,23.022222,25.244444
23.721585,60.084000,23.022222,25.244444
23.462655,59.300000,23.022222,25.244444
23.376341,58.638000,23.022222,25.244444
23.376341,58.257000,23.022222,25.244444
23.376341,57.693000,23.022222,25.244444
23.376341,57.287000,23.022222,25.244444
23.376341,56.815000,23.022222,25.244444
23.290030,57.097000,23.022222,25.244444
23.376341,56.950000,23.022222,25.244444
23.376341,56.864000,23.022222,25.244444
23.462655,56.747000,23.022222,25.244444
23.721585,56.416000,23.022222,25.244444
23.635274,55.832000,23.022222,25.244444
23.635274,55.458000,23.022222,25.244444
23.548963,55.184000,23.022222,25.244444
23.721585,54.906000,23.022222,25.244444
23.721585,54.754000,23.022222,25.244444
23.721585,54.569000,23.022222,25.244444
23.721585,54.288000,23.022222,25.244444
23.721585,54.075000,23.022222,25.244444
23.721585,53.957000,23.022222,25.244444
23.721585,53.555000,23.022222,25.244444
23.721585,53.342000,23.022222,25.244444
23.721585,52.965000,23.022222,25.244444
23.807896,52.653000,23.022222,25.244444
23.894207,52.657000,23.022222,25.244444
23.894207,52.765000,23.022222,25.244444
24.066829,52.712000,23.022222,25.244444
24.066829,52.595000,23.022222,25.244444
24.066829,52.448000,23.022222,25.244444
24.066829,52.047000,23.022222,25.244444
24.066829,51.864000,23.022222,25.244444
24.066829,51.712000,23.022222,25.244444
24.066829,51.497000,23.022222,25.244444
24.066829,51.437000,23.022222,25.244444
24.066829,51.346000,23.022222,25.244444
24.066829,51.285000,23.022222,25.244444
24.066829,51.285000,23.022222,25.244444
23.980518,51.289000,23.022222,25.244444
24.066829,51.352000,23.022222,25.244444
24.066829,51.447000,23.022222,25.244444
24.066829,51.726000,23.022222,25.244444
24.066829,52.032000,23.022222,25.244444
24.066829,52.341000,23.022222,25.244444
24.066829,52.363000,23.022222,25.244444
23.894207,52.223000,23.022222,25.244444
23.721585,52.277000,23.022222,25.244444
23.721585,52.042000,23.022222,25.244444
23.635274,51.903000,23.022222,25.244444
23.548963,51.830000,23.022222,25.244444
23.376341,51.627000,23.022222,25.244444
23.290030,51.523000,23.022222,25.244444
23.290030,51.471000,23.022222,25.244444
23.290030,51.455000,23.022222,25.244444
23.203719,51.470000,23.022222,25.244444
23.117408,51.555000,23.022222,25.244444
23.290030,51.839000,18.333333,26.666667
23.376341,52.262000,18.333333,26.666667
23.548963,53.285000,18.333333,26.666667
23.721585,54.587000,18.333333,26.666667
23.721585,55.787000,18.333333,26.666667
23.807896,56.611000,18.333333,26.666667
23.980518,57.301000,18.333333,26.666667
23.980518,57.467000,18.333333,26.666667
24.066829,57.877000,18.333333,26.666667
24.066829,58.442000,18.333333,26.666667
24.066829,58.943000,18.333333,26.666667
24.066829,59.599000,18.333333,26.666667
24.066829,60.156000,18.333333,26.666667
24.066829,60.502000,18.333333,26.666667
24.066829,60.874000,18.333333,26.666667
24.066829,61.124000,18.333333,26.666667
24.153140,61.461000,18.333333,26.666667
24.325762,61.679000,18.333333,26.666667
24.325762,61.928000,18.333333,26.666667
24.412071,62.207000,18.333333,26.666667
24.412071,62.360000,18.333333,26.666667
24.412071,62.516000,18.333333,26.666667
24.412071,62.703000,18.333333,26.666667
24.412071,62.978000,18.333333,26.666667
24.498384,63.195000,18.333333,26.666667
24.412071,63.347000,18.333333,26.666667
24.498384,63.382000,18.333333,26.666667
24.498384,63.747000,18.333333,26.666667
24.498384,63.812000,18.333333,26.666667
24.412071,63.964000,18.333333,26.666667
24.498384,64.298000,18.333333,26.666667
24.412071,64.302000,18.333333,26.666667
24.412071,64.995000,23.022222,25.244444
24.412071,64.403000,23.022222,25.244444
24.066829,63.619000,23.022222,25.244444
24.066829,62.190000,23.022222,25.244444
23.807896,60.962000,23.022222,25.244444
23.807896,59.958000,23.022222,25.244444
23.721585,58.977000,23.022222,25.244444
23.376341,58.180000,23.022222,25.244444
23.376341,57.618000,23.022222,25.244444
23.376341,57.504000,23.022222,25.244444
23.203719,57.149000,23.022222,25.244444
23.203719,56.836000,23.022222,25.244444
23.031097,56.530000,23.022222,25.244444
23.117408,56.137000,23.022222,25.244444
23.117408,55.709000,23.022222,25.244444
23.203719,55.339000,23.022222,25.244444
23.376341,55.571000,23.022222,25.244444
23.376341,55.461000,23.022222,25.244444
23.376341,55.003000,23.022222,25.244444
23.462655,54.761000,23.022222,25.244444
23.548963,54.295000,23.022222,25.244444
23.635274,53.958000,23.022222,25.244444
23.721585,53.585000,23.022222,25.244444
23.635274,53.243000,23.022222,25.244444
23.635274,52.835000,23.022222,25.244444
23.635274,52.741000,23.022222,25.244444
23.721585,52.461000,23.022222,25.244444
23.721585,52.149000,23.022222,25.244444
23.635274,51.929000,23.022222,25.244444
23.721585,51.806000,23.022222,25.244444
23.635274,51.714000,23.022222,25.244444
23.721585,51.339000,23.022222,25.244444
23.635274,51.086000,23.022222,25.244444
23.635274,51.212000,23.022222,25.244444
23.721585,51.373000,23.022222,25.244444
23.721585,51.475000,23.022222,25.244444
23.721585,51.358000,23.022222,25.244444
23.721585,51.077000,23.022222,25.244444
23.721585,50.792000,23.022222,25.244444
23.807896,50.605000,23.022222,25.244444
23.721585,50.304000,23.022222,25.244444
23.807896,50.151000,23.022222,25.244444
23.894207,49.932000,23.022222,25.244444
23.894207,49.745000,23.022222,25.244444
23.807896,49.617000,23.022222,25.244444
23.894207,49.490000,23.022222,25.244444
23.807896,49.331000,23.022222,25.244444
23.721585,49.264000,23.022222,25.244444
23.721585,49.325000,23.022222,25.244444
23.721585,49.382000,23.022222,25.244444
23.721585,49.694000,23.022222,25.244444
23.635274,49.910000,23.022222,25.244444
23.635274,50.031000,23.022222,25.244444
23.462655,49.989000,23.022222,25.244444
23.376341,50.015000,23.022222,25.244444
23.376341,50.037000,23.022222,25.244444
23.203719,50.094000,23.022222,25.244444
23.290030,50.120000,23.022222,25.244444
23.203719,50.177000,23.022222,25.244444
23.117408,50.234000,23.022222,25.244444
23.203719,50.294000,23.022222,25.244444
23.203719,50.382000,23.022222,25.244444
23.031097,50.439000,23.022222,25.244444
23.031097,50.556000,23.022222,25.244444
23.117408,50.781000,18.333333,26.666667
23.290030,51.078000,18.333333,26.666667
23.290030,51.852000,18.333333,26.666667
23.462655,52.688000,18.333333,26.666667
23.721585,53.487000,18.333333,26.666667
23.721585,54.691000,18.333333,26.666667
23.894207,55.358000,18.333333,26.666667
23.980518,55.805000,18.333333,26.666667
24.066829,56.310000,18.333333,26.666667
24.066829,56.819000,18.333333,26.666667
24.066829,57.292000,18.333333,26.666667
24.066829,57.733000,18.333333,26.666667
24.066829,58.174000,18.333333,26.666667
24.066829,58.735000,18.333333,26.666667
24.066829,59.205000,18.333333,26.666667
24.066829,59.610000,18.333333,26.666667
24.066829,59.925000,18.333333,26.666667
24.066829,60.083000,18.333333,26.666667
24.325762,60.333000,18.333333,26.666667
24.412071,60.613000,18.333333,26.666667
24.412071,60.894000,18.333333,26.666667
24.412071,61.204000,18.333333,26.666667
24.412071,61.392000,18.333333,26.666667
24.412071,61.852000,18.333333,26.666667
24.412071,62.226000,18.333333,26.666667
24.412071,62.593000,18.333333,26.666667
24.412071,62.933000,18.333333,26.666667
24.412071,63.333000,18.333333,26.666667
24.498384,63.576000,18.333333,26.666667
24.498384,63.729000,18.333333,26.666667
24.412071,64.124000,18.333333,26.666667
24.498384,64.124000,18.333333,26.666667
24.412071,64.908000,23.022222,25.244444
24.412071,64.563000,23.022222,25.244444
23.980518,63.775000,23.022222,25.244444
24.066829,62.347000,23.022222,25.244444
23.980518,61.215000,23.022222,25.244444
23.721585,60.268000,23.022222,25.244444
23.721585,59.262000,23.022222,25.244444
23.376341,58.500000,23.022222,25.244444
23.290030,57.764000,23.022222,25.244444
23.203719,57.426000,23.022222,25.244444
23.203719,57.315000,23.022222,25.244444
